Sample,samp_date,E.O,Block,Species,Length,Weight,N
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,13,2.3,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,11,1.3,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,11,1.7,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,10,1.4,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,11,1.2,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,10,1,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,10,0.9,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,8,0.6,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,11,1.2,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,7,0.5,1
PAP20200903-04,03.09.2020,Off,2,Litopenaeus setiferus,9,0.7,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,13,2.1,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,12,2.3,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,8,0.7,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,9,0.8,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,7,0.7,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,11,1.4,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,8,0.6,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,12,1.3,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,11,1.2,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,9,0.8,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,9,1,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,11,1,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,10,1,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,8,0.8,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,9,0.8,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,9,1,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,8,0.7,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,9,1.3,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,9,0.7,1
PAP20200903-05,03.09.2020,Edge,3,Litopenaeus setiferus,8,0.8,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,16,4,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,14,2.3,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,12,1.6,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,17,3.9,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,11,1.1,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,10,1.2,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,12,1.2,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,8,0.7,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,8,0.4,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,12,1.7,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,9,0.6,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,11,1.2,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,10,1,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,11,0.8,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,10,0.7,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,8,0.6,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,11,1.2,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,9,0.6,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,9,0.5,1
PAP20200903-07,03.09.2020,Edge,4,Litopenaeus setiferus,7,0.4,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,13,1.5,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,12,1.7,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,13,2.2,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,15,3.3,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,11,1.4,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,9,0.7,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,8,0.7,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,10,1,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,8,0.4,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,9,1,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,10,0.6,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,9,0.8,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,11,1.2,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,7,0.6,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,8,0.6,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,8,0.6,1
PAP20200903-08,03.09.2020,Off,4,Litopenaeus setiferus,11,0.8,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,17,3,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,7,0.6,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,18,4.1,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,8,0.6,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,19,6.2,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,9,0.6,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,8,0.4,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,9,0.6,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,13,1.6,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,15,3,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,9,0.5,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,9,1.1,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,9,0.9,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,9,0.9,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,10,1.2,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,7,0.8,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,7,0.7,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,9,0.8,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,7,0.5,1
PAP20200903-09,03.09.2020,Edge,5,Litopenaeus setiferus,7,0.4,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,16,3.1,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,15,2.3,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,7,0.5,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,11,1.1,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,12,1.8,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,7,0.9,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,8,0.6,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,13,2.1,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,15,2.9,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,9,0.6,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,13,1.5,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,9,1.1,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,10,1.4,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,9,0.5,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,14,2,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,11,2,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,7,0.4,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,17,5.3,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,16,3.3,1
PAP20200903-10,03.09.2020,Off,5,Litopenaeus setiferus,12,1.7,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,16,3.1,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,11,1.3,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,11,1.4,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,12,1.6,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,13,1.5,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,13,1.3,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,10,0.9,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,10,1,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,11,1.3,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,7,0.5,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,8,0.6,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,9,0.6,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,8,0.4,1
PAP20200910-03,10.09.2020,Edge,2,Litopenaeus setiferus,8,0.3,1
PAP20200910-05,10.09.2020,Edge,3,Litopenaeus setiferus,12,0.7,1
PAP20200910-05,10.09.2020,Edge,3,Litopenaeus setiferus,10,0.4,1
PAP20200910-05,10.09.2020,Edge,3,Litopenaeus setiferus,9,0.3,1
PAP20200910-05,10.09.2020,Edge,3,Litopenaeus setiferus,9,0.3,1
PAP20200910-05,10.09.2020,Edge,3,Litopenaeus setiferus,9,0.3,1
PAP20200910-05,10.09.2020,Edge,3,Litopenaeus setiferus,6,0.1,1
PAP20200910-05,10.09.2020,Edge,3,Litopenaeus setiferus,10,0.6,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,17,3.5,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,12,1.3,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,9,0.3,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,8,0.3,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,15,2.5,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,10,0.6,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,14,1.7,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,8,0.5,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,14,1.4,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,14,2.5,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,14,1.7,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,8,0.4,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,13,1.5,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,9,0.7,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,11,1,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,10,0.6,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,11,0.7,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,10,0.6,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,7,0.3,1
PAP20200910-07,10.09.2020,Edge,4,Litopenaeus setiferus,7,0.4,1
PAP20200910-08,10.09.2020,Off,4,Litopenaeus setiferus,13,1.5,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,21,5,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,11,0.8,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,13,1.5,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,13,1.3,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,11,1.2,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,15,1.7,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,15,2,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,13,1.6,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,19,4.6,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,10,0.8,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,10,0.6,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,15,2.9,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,12,1,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,17,3.7,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,13,1.3,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,15,2.4,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,14,1.8,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,11,1,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,15,2.5,1
PAP20200910-09,10.09.2020,Edge,5,Litopenaeus setiferus,13,1.3,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,16,4,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,16,2.6,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,14,1.8,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,11,1,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,13,1.7,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,12,1.5,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,15,2.1,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,9,0.9,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,12,1.1,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,11,1,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,14,2,1
PAP20200910-10,10.09.2020,Off,5,Litopenaeus setiferus,12,1,1
PAP20200925-03,25.09.2020,Edge,2,Litopenaeus setiferus,7,0.1,1
PAP20200925-03,25.09.2020,Edge,2,Litopenaeus setiferus,7,0.2,1
PAP20200925-03,25.09.2020,Edge,2,Litopenaeus setiferus,7,0.2,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,15,1.4,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,15,1.9,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,16,2.5,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,8,0.5,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,12,1.8,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,13,1.5,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,14,1.8,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,9,0.3,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,10,1.1,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,12,0.9,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,14,1.6,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,14,1.3,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,12,1.3,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,11,0.7,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,12,1.3,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,10,0.9,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,12,1.3,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,15,2,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,11,0.9,1
PAP20200925-05,25.09.2020,Edge,3,Litopenaeus setiferus,11,1.1,1
PAP20200925-06,25.09.2020,Off,3,Litopenaeus setiferus,15,1.3,1
PAP20200925-06,25.09.2020,Off,3,Litopenaeus setiferus,10,0.8,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,12,1.4,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,11,1,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,15,2.3,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,11,0.9,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,10,0.7,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,10,0.8,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,11,0.9,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,12,1.3,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,9,0.6,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,9,0.4,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,8,0.3,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,11,0.9,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,9,0.4,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,7,0.2,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,13,1.5,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,9,0.5,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,13,1.3,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,10,0.6,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,10,1,1
PAP20200925-07,25.09.2020,Edge,4,Litopenaeus setiferus,10,0.9,1
PAP20200925-08,25.09.2020,Off,4,Litopenaeus setiferus,8,0.5,1
PAP20200925-08,25.09.2020,Off,4,Litopenaeus setiferus,11,0.7,1
PAP20200925-08,25.09.2020,Off,4,Litopenaeus setiferus,6,0.3,1
PAP20200925-08,25.09.2020,Off,4,Litopenaeus setiferus,8,0.5,1
PAP20200925-08,25.09.2020,Off,4,Litopenaeus setiferus,6,0.3,1
PAP20200925-08,25.09.2020,Off,4,Litopenaeus setiferus,8,0.4,1
PAP20200925-08,25.09.2020,Off,4,Litopenaeus setiferus,8,0.4,1
PAP20200925-08,25.09.2020,Off,4,Litopenaeus setiferus,6,0.3,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,14,1.8,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,13,1.8,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,7,0.3,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,14,1.8,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,9,0.5,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,11,1.2,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,13,1.4,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,11,1.2,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,16,3,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,11,1,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,8,0.5,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,13,1.1,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,6,0.3,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,14,2.3,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,10,0.8,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,11,1.4,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,9,1.3,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,7,0.4,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,11,1.2,1
PAP20200925-09,25.09.2020,Edge,5,Litopenaeus setiferus,12,1.4,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,13,1.3,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,8,0.4,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,9,0.4,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,9,0.4,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,8,0.3,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,6,0.2,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,10,0.3,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,10,0.2,1
PAP20200925-10,25.09.2020,Off,5,Litopenaeus setiferus,7,0.1,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,17,3.9,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,16,2.1,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,8,0.3,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,12,2,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,15,2.3,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,13,1.8,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,14,2.4,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,10,0.6,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,14,1.8,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,16,2.5,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,15,2.3,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,7,0.2,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,16,2.7,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,15,2.8,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,13,1.7,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,14,2,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,8,0.4,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,15,2.9,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,9,0.6,1
PAP20200930-03,30.09.2020,Edge,2,Litopenaeus setiferus,15,3.1,1
PAP20200930-04,30.09.2020,Off,2,Litopenaeus setiferus,7,0.4,1
PAP20200930-05,30.09.2020,Edge,3,Litopenaeus setiferus,8,0.4,1
PAP20200930-05,30.09.2020,Edge,3,Litopenaeus setiferus,9,0.4,1
PAP20200930-05,30.09.2020,Edge,3,Litopenaeus setiferus,8,0.3,1
PAP20200930-05,30.09.2020,Edge,3,Litopenaeus setiferus,7,0.2,1
PAP20200930-05,30.09.2020,Edge,3,Litopenaeus setiferus,7,0.2,1
PAP20200930-06,30.09.2020,Off,3,Litopenaeus setiferus,13,1.4,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,16,2.7,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,11,1.2,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,16,3,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,14,1.9,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,15,2.8,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,12,1.3,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,9,0.5,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,10,0.9,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,7,0.3,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,7,0.2,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,6,0.2,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,7,0.3,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,5,0.1,1
PAP20200930-07,30.09.2020,Edge,4,Litopenaeus setiferus,5,0.1,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,6,0.3,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,14,3.4,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,14,2.8,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,7,0.3,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,13,1.8,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,16,3.5,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,12,2,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,20,5.7,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,5,0.2,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,13,1.9,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,17,4,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,13,2.5,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,7,0.2,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,8,0.5,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,18,1.7,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,13,2.2,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,11,1.7,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,10,0.9,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,11,1.7,1
PAP20200930-08,30.09.2020,Off,4,Litopenaeus setiferus,8,0.7,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,13,2.4,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,14,2.7,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,8,0.5,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,16,3,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,12,1.6,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,15,2.7,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,10,1.1,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,7,0.3,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,9,0.6,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,16,3.6,1
PAP20200930-09,30.09.2020,Edge,5,Litopenaeus setiferus,9,0.9,1
